from_trip_id,to_stop_id,from_stop_id,to_trip_id,transfer_type,min_transfer_time
,5464,6077,,0,240
,1896,10961,,2,420
,2410,5991,,0,240
,10823,10764,,0,240
,9069,8038,,2,480
,5025,11130,,2,300
,8535,8535,,0,240
,12546,6730,,2,300
,10300,10305,,0,240
,12054,10819,,0,240
,7563,7525,,0,240
,4242,8036,,2,120
14843818,11392,11392,14843784,4,0
,5019,5019,,0,240
,7025,1329,,2,360
,8032,3533,,2,120
,2051,994,,0,240
,11801,11798,,0,240
,8746,8687,,0,240
,2630,10429,,0,240
,9547,9524,,0,240
,9336,9336,,0,240
,11535,859,,2,420
,7469,7591,,2,120
,25,11429,,0,240
,1828,1133,,0,240
,11807,11810,,0,240
,8659,10021,,2,360
,3155,12229,,0,240
,10673,10644,,2,300
,11715,11715,,0,240
,9129,1016,,2,180
,8019,78,,2,480
,12066,12063,,2,300
,1092,902,,0,240
,12683,4463,,2,300
,11295,11243,,2,300
,10336,10336,,0,240
,3401,3076,,2,480
,5262,6456,,0,240
,2799,8051,,0,240
,3101,1413,,2,300
,2671,12406,,2,300
,11716,11765,,0,240
,3277,9342,,0,240
,11077,5498,,2,360
,5037,5719,,0,240
,4461,4491,,0,240
,5069,5069,,0,240
,3806,3816,,0,240
,10881,11882,,0,240
,2632,10342,,2,360
,646,1907,,0,240
,5815,5183,,2,300
,1137,1617,,0,240
,210,9124,,2,300
,2948,3117,,0,240
,1617,1137,,0,240
,4403,9651,,2,360
,5074,5019,,0,240
,4242,10866,,2,120
,5216,6727,,0,240
,8057,5769,,2,300
,9683,9683,,0,240
,12902,12898,,0,240
,10854,10855,,2,360
,10885,10892,,0,240
,11943,8020,,0,240
,8066,2477,,0,240
,7001,6532,,0,240
,863,2057,,0,240
,1393,12826,,2,300
,5255,5065,,0,240
,1156,1070,,0,240
,1187,1160,,0,240
,11266,11248,,0,240
,12818,179,,2,360
,189,8038,,2,540
,2062,1027,,0,240
,8039,8034,,2,300
,7155,7155,,0,240
,12277,3314,,0,240
,409,1857,,0,240
,666,666,,0,240
,97,4881,,2,360
,12953,12955,,0,240
,11331,12516,,2,360
,10887,12793,,0,240
,12655,12793,,0,240
,8703,9510,,2,360
,10958,11760,,2,360
,11808,11806,,0,240
,7259,7214,,0,240
,11279,11352,,2,300
,11697,11876,,2,240
,12638,10300,,2,300
,2630,3023,,0,240
,10017,8749,,0,240
,8047,8563,,0,240
,8044,8916,,2,360
,3195,12234,,0,240
,985,12535,,0,240
,761,811,,0,240
,1186,12665,,2,300
,11282,627,,2,360
,6942,6741,,0,240
,4656,4656,,0,240
,1016,1016,,0,240
,2428,2800,,2,300
,370,310,,2,300
,3085,3085,,0,240
,8043,181,,0,240
,11563,48,,2,300
,8574,8575,,0,240
,4464,9543,,2,360
,4414,4414,,0,240
,12375,8077,,2,300
,5288,5826,,2,360
,5042,8058,,0,240
,13101,4608,,0,240
,11522,985,,2,300
14849390,2222,2222,14849362,4,0
,3069,3069,,0,240
,13056,12516,,2,300
,8042,10492,,2,360
,1482,8140,,2,120
,4644,4644,,0,240
,5509,5509,,0,240
,5629,5628,,0,240
,9054,934,,0,240
,1865,1865,,0,240
,76,31,,2,420
,11712,11714,,0,240
,11523,1016,,2,300
,8535,11526,,2,480
,8381,8381,,0,240
,199,202,,2,300
,10748,9435,,2,300
,10300,12637,,2,300
,10827,12349,,2,300
,989,4471,,2,120
,12869,1379,,2,300
,7727,8029,,2,120
,12716,11294,,2,300
,11715,11719,,0,240
,9051,1301,,0,240
,6006,6068,,2,300
,1736,1685,,2,120
,5494,10881,,0,240
,8032,3394,,2,120
,6781,8483,,2,600
,4881,859,,2,420
,11627,4982,,2,480
,1533,789,,0,240
,8574,8577,,0,240
,5122,8057,,0,240
,12810,12810,,0,240
,2477,3023,,0,240
,5805,8654,,0,240
,1387,963,,2,300
,596,596,,0,240
,2414,12409,,2,300
,8561,8575,,0,240
,6194,6466,,0,240
,3613,3140,,2,300
,5769,5494,,2,120
,5019,4949,,0,240
,4494,11273,,2,480
,318,9530,,0,240
,11616,96,,0,240
,12974,10812,,2,300
,8749,8683,,0,240
,569,110,,0,240
,2039,1996,,0,240
,13096,11243,,2,300
,310,310,,0,240
,2717,1173,,2,120
,704,1198,,0,240
,12470,7851,,0,240
,12409,1173,,2,300
,189,189,,0,240
,8283,11932,,2,420
,2799,3023,,0,240
,8073,8916,,2,360
,10867,4242,,0,240
,96,8038,,2,600
,1570,1086,,0,240
,1211,1846,,2,420
,7468,7591,,2,120
,26,11429,,2,360
,4459,8036,,0,240
,11806,11810,,0,240
,1604,313,,2,360
,10426,6682,,2,300
,12901,12902,,0,240
,11714,11715,,0,240
,860,392,,0,240
,8139,12318,,0,240
,548,10966,,2,360
,297,12671,,0,240
,5743,5700,,0,240
,3067,3195,,0,240
,202,198,,0,240
,6768,6704,,2,420
,8643,8643,,0,240
,5656,5055,,0,240
,5148,8055,,0,240
,5122,11882,,0,240
,4881,11553,,2,300
,10888,10891,,0,240
,12409,2717,,2,120
,1736,8047,,0,240
,1231,8044,,2,300
,8750,11879,,2,540
,8019,95,,2,480
,10958,10960,,2,420
,2328,2648,,0,240
,5543,6139,,0,240
,1482,963,,0,240
,10345,7707,,2,300
,11764,8057,,2,360
,7685,7703,,2,300
,1487,981,,0,240
,11247,11243,,2,300
,8952,7154,,2,360
,8041,4881,,2,420
,3856,3831,,2,300
,188,188,,0,240
,12949,5633,,0,240
,701,11623,,0,240
,1859,1892,,2,300
,8072,1572,,0,240
,7639,10914,,0,240
,1327,1327,,0,240
,11962,11318,,2,540
,5287,5287,,0,240
,10233,10235,,0,240
,9136,545,,0,240
,96,11535,,2,360
,10880,11882,,0,240
,8066,2630,,0,240
,10277,7656,,2,300
,911,8752,,2,360
,11251,11287,,0,240
,12777,13069,,2,300
,7306,7306,,0,240
,5183,10916,,2,360
,12944,5628,,2,360
,12567,12567,,0,240
,5509,5743,,0,240
,4660,11866,,0,240
,6874,9567,,0,240
,11135,5797,,0,240
,11941,11940,,0,240
,1160,12665,,2,300
,419,419,,0,240
,7729,7656,,2,300
,11022,842,,0,240
,6994,6994,,0,240
,11526,8076,,2,360
,1320,1320,,0,240
,5065,12938,,2,360
,9524,10148,,0,240
,4061,4224,,2,300
,12586,627,,2,360
,11352,11279,,2,300
,11267,11248,,0,240
,9069,859,,2,420
,1622,2028,,0,240
,1286,235,,2,360
,11135,5781,,0,240
,78,78,,0,240
,1709,8140,,2,120
,857,2120,,2,300
,110,60,,0,240
,9492,7100,,2,300
,6174,6195,,2,420
,10642,5404,,0,240
,160,11282,,2,300
,5323,5323,,0,240
,12673,10893,,2,300
,1709,2742,,2,120
,12956,12900,,0,240
,5668,5665,,0,240
,12212,3155,,0,240
,5593,5464,,0,240
,8070,8563,,0,240
,6820,6563,,0,240
,10021,8680,,2,480
,11874,8750,,0,240
,10643,10673,,2,300
,5623,11122,,0,240
,962,962,,0,240
,11278,11352,,2,300
,4665,4652,,0,240
,7643,8032,,2,120
,8037,4471,,2,120
,11715,8064,,0,240
,10972,10971,,0,240
,95,95,,0,240
,9129,190,,2,360
,5494,5122,,0,240
,8029,7658,,2,120
,2418,2623,,2,360
,4191,4243,,0,240
,12205,12205,,0,240
,8673,8751,,0,240
,7727,7743,,0,240
,5678,5034,,2,300
,4883,30,,2,360
,8573,8575,,0,240
,785,1147,,2,360
,12210,3242,,2,300
,5410,6478,,0,240
,4961,4972,,0,240
,11801,11802,,0,240
,6958,1334,,2,480
,12761,12761,,0,240
14877853,7622,7622,14877871,4,0
,4925,5615,,2,360
,5651,11132,,0,240
,2414,2717,,0,240
,972,11588,,0,240
,405,2081,,0,240
,4654,4654,,0,240
,10764,10819,,0,240
,1387,8140,,0,240
,11438,78,,2,360
,4061,4830,,2,300
,6195,8854,,2,300
,2737,10591,,2,420
,6734,12205,,2,360
,6195,5542,,2,360
,12956,12901,,0,240
,8047,11674,,0,240
,11811,11810,,0,240
,437,1242,,2,600
,1061,1570,,0,240
,2252,8052,,0,240
,11427,75,,2,480
,9570,6691,,0,240
,11281,423,,2,300
,12020,10860,,0,240
,5777,5834,,2,300
,1487,616,,2,480
,3385,3385,,0,240
,5262,8057,,0,240
,8642,2011,,2,300
,10092,1865,,0,240
,8074,235,,0,240
,13054,2264,,0,240
,11199,11196,,0,240
,5744,5463,,2,300
,1079,12667,,0,240
,11495,8042,,2,300
,7096,7096,,0,240
,3822,3816,,0,240
,11882,8057,,2,300
,5869,5250,,0,240
,5250,5256,,0,240
,4461,11866,,0,240
,12696,4061,,2,300
,3314,12277,,2,300
,3023,2477,,0,240
,12424,10648,,2,300
,359,359,,0,240
,12556,695,,2,300
,985,985,,0,240
,1559,1553,,2,300
,12690,1808,,2,300
,11229,8032,,2,120
,9043,1888,,0,240
,9129,11535,,2,300
,2227,1327,,2,540
,142,12760,,2,300
,6727,7591,,0,240
,98,11429,,2,480
,4517,4517,,0,240
,3067,3904,,0,240
,4242,4242,,0,240
,4459,4471,,0,240
,1046,968,,0,240
,3994,4194,,2,300
,3053,3204,,0,240
,10352,10814,,0,240
,11011,1350,,0,240
,1347,713,,0,240
,11788,11270,,0,240
,6088,6195,,0,240
,11227,11279,,2,360
,2761,12409,,2,300
,12567,11878,,2,360
,12138,11303,,2,480
,7493,7501,,0,240
,12173,7259,,0,240
,4495,11273,,2,360
14854421,9179,9179,14854219,4,0
,8989,5336,,2,600
,9608,9608,,0,240
,1793,1793,,0,240
,6736,7591,,2,120
,1301,924,,0,240
,646,12626,,2,300
,4845,5997,,0,240
,9339,9339,,0,240
,12957,12900,,0,240
,11858,11860,,0,240
,2833,12406,,2,300
,6478,5285,,0,240
,4471,8036,,0,240
,860,198,,0,240
,6080,5230,,0,240
,1039,1514,,0,240
,5067,11127,,0,240
,4053,4018,,2,360
,11807,11798,,0,240
,1013,12348,,2,300
,5410,5285,,0,240
,6727,6736,,0,240
,10967,12976,,2,360
,11826,4915,,2,360
,2630,2477,,0,240
,4568,12693,,0,240
,5436,6139,,0,240
,3822,3385,,0,240
,6682,6682,,0,240
,12942,5065,,2,300
,11252,11252,,0,240
,10399,31,,2,480
,12638,10308,,2,300
,942,696,,2,360
,989,10866,,2,120
,779,8622,,2,300
,151,1988,,0,240
,10972,9952,,0,240
,5633,5593,,0,240
,12886,12392,,2,300
,9125,1461,,0,240
,7649,7649,,0,240
,1567,1692,,0,240
,12749,887,,2,300
,1648,1160,,0,240
,10889,10891,,0,240
,12234,3904,,0,240
,5989,8052,,0,240
14873821,7050,7050,14873800,4,0
,6919,6919,,0,240
,5542,6139,,0,240
,8054,8063,,0,240
,12982,702,,0,240
,8535,76,,2,360
,3478,8022,,2,120
,8841,8841,,0,240
,11559,8030,,2,120
,11630,4981,,2,480
,10671,5389,,0,240
,11714,11765,,0,240
,3769,8032,,2,120
,1977,863,,0,240
,989,8036,,2,120
,6077,5633,,0,240
,4569,4360,,2,300
,4329,4427,,0,240
,2800,2428,,2,300
,95,11535,,2,360
,10068,10067,,0,240
,8860,8752,,0,240
,11252,11287,,0,240
,8688,8689,,0,240
,5216,7591,,2,120
,4355,8605,,0,240
,5180,10916,,0,240
,12945,5628,,2,360
,11439,7864,,2,300
,6482,6578,,0,240
,2263,1430,,0,240
,8053,11713,,0,240
,584,584,,0,240
,5230,5997,,0,240
,8417,12946,,2,360
,1538,702,,0,240
,7777,7768,,0,240
,8760,9505,,2,300
,12138,8078,,2,360
,5633,11860,,0,240
,2760,1743,,0,240
,8886,8886,,0,240
,11020,165,,0,240
,1567,1728,,0,240
,7643,3533,,0,240
,6470,6006,,2,300
,8073,11588,,0,240
,77,1016,,2,600
,7777,8025,,2,120
,12639,7804,,2,300
,7591,6736,,2,120
,12173,5352,,2,300
,8068,12409,,0,240
,3067,12235,,0,240
,12227,8691,,0,240
,4496,30,,0,240
,4568,4459,,0,240
,12951,12955,,0,240
,4116,4071,,0,240
,11811,11806,,0,240
,10017,10018,,2,300
,11707,12717,,2,300
,5667,5769,,0,240
,2153,12760,,2,300
,2161,2226,,2,300
,7503,7444,,0,240
,8064,11714,,0,240
,7173,7173,,0,240
,12022,8020,,2,120
,3376,12345,,0,240
,5216,6736,,0,240
,11475,12804,,2,480
,11714,8064,,0,240
,10554,8975,,2,300
,6881,6600,,2,300
,1824,2004,,0,240
,11802,11807,,0,240
,4018,4016,,2,360
,35,859,,2,300
,9848,10144,,2,360
,11943,3181,,2,600
,963,1709,,0,240
,12358,12600,,0,240
,5093,6080,,0,240
,7461,7478,,2,360
,12211,3242,,2,300
,797,12134,,0,240
,10429,8051,,0,240
,1178,2610,,2,480
,11387,11292,,2,480
,4951,11630,,2,420
,11357,11278,,2,300
,13013,6340,,2,360
,11266,11268,,0,240
,8022,3779,,2,120
,7639,10948,,0,240
,11016,12958,,2,180
,857,779,,0,240
,3394,3204,,0,240
,10189,6039,,0,240
,5668,5666,,2,300
,12957,12901,,0,240
,77,8076,,2,420
,8031,3822,,2,120
,8051,2630,,0,240
,10399,10400,,2,60
,11246,11270,,0,240
,11280,423,,2,300
,11710,11714,,0,240
,11940,10860,,0,240
,6508,6508,,0,240
,11127,5025,,2,300
,10867,10865,,0,240
,2788,2788,,0,240
,9125,1410,,0,240
,8759,11697,,2,540
,934,9054,,0,240
,3478,3816,,0,240
,6459,6459,,0,240
,358,359,,0,240
,11274,11310,,2,360
,11858,5464,,0,240
,4015,4015,,0,240
,3732,3694,,0,240
,1988,10812,,0,240
,1544,1086,,0,240
,12671,12671,,0,240
,4228,4018,,0,240
,6739,6700,,2,300
,863,774,,0,240
,11266,11256,,0,240
,11907,5935,,2,300
,6339,6339,,0,240
,6455,4939,,0,240
,4495,11535,,2,180
,3784,3975,,2,300
,6215,6215,,0,240
,5781,11135,,0,240
,4984,5074,,0,240
,366,366,,0,240
,2044,801,,0,240
,9324,9243,,2,300
,11208,6566,,0,240
,5494,6456,,0,240
,1018,9551,,0,240
,5180,5183,,2,240
,10360,11227,,2,360
,2477,2692,,0,240
14900161,12382,12382,14900162,4,0
,7025,12873,,2,300
,8019,188,,2,480
,2523,1173,,0,240
,9338,9339,,0,240
,7646,8408,,2,300
,231,3428,,0,240
,13043,12672,,2,300
,12822,176,,2,360
,6148,6148,,0,240
,3872,3872,,0,240
,8044,11606,,2,300
,3195,8032,,2,120
,8139,1482,,0,240
,10865,4242,,0,240
,4495,4881,,2,420
,8688,12147,,0,240
,297,297,,0,240
,11227,11357,,2,360
,12134,12891,,2,300
,9492,8989,,2,480
,11708,11678,,2,300
,10440,10068,,2,480
,5148,8062,,0,240
,5805,5826,,0,240
,4249,4295,,0,240
,11716,11715,,0,240
,3334,3195,,0,240
,1533,847,,0,240
,8701,8737,,2,300
,11622,155,,0,240
,5045,5494,,2,120
,1354,1537,,0,240
,5641,5708,,0,240
,3843,3890,,0,240
,6073,11123,,0,240
,12667,12667,,0,240
,2021,10331,,2,300
,8659,8748,,0,240
,744,12168,,2,300
,5516,5456,,2,300
,8483,11932,,2,480
,11013,1042,,0,240
,1482,12318,,0,240
,4003,1771,,2,300
,6470,6470,,0,240
,12116,2146,,2,300
,3133,3613,,2,300
,9283,10145,,0,240
,3195,3204,,0,240
,10189,6038,,2,360
,3056,7742,,2,360
,1361,9051,,0,240
,3906,3533,,0,240
,4005,10753,,2,360
,10148,9524,,0,240
,12410,12409,,0,240
,5761,5777,,0,240
,1181,1181,,0,240
,12975,12586,,2,360
,4500,4329,,2,300
,189,859,,2,300
,11827,3317,,2,300
,3443,3443,,0,240
,1416,1457,,0,240
,12139,12139,,0,240
,366,1604,,2,360
14830614,955,955,14833615,4,0
,5776,13052,,2,300
,11704,6139,,2,300
,12647,12234,,0,240
,4845,6455,,0,240
,12567,8750,,2,300
,4301,4191,,0,240
,12498,7827,,0,240
,9129,4881,,2,480
,6468,8058,,2,360
,11121,4936,,0,240
,584,4879,,2,600
,10812,1988,,0,240
,6630,13007,,2,360
,5768,5122,,0,240
,6781,6661,,0,240
,12318,8140,,0,240
,6249,6310,,2,300
,8561,8577,,0,240
,3735,11573,,0,240
,12567,11879,,2,360
,11019,419,,0,240
,418,485,,2,300
,1865,1886,,2,300
,12548,11278,,2,360
,11874,11878,,2,360
,1394,12826,,0,240
,3769,7643,,0,240
,6959,6991,,0,240
,5436,5543,,2,300
,4495,11524,,2,300
,860,287,,2,300
,5793,10880,,0,240
,5446,5528,,0,240
,801,2044,,0,240
14879938,7979,7979,14879944,4,0
,485,485,,0,240
,4939,6080,,0,240
,7207,7166,,0,240
,21,91,,0,240
,1886,1886,,0,240
,12950,12955,,0,240
,10439,2156,,2,300
,11810,11806,,0,240
,11593,10644,,0,240
,2266,2323,,0,240
,6566,11208,,0,240
,3373,8886,,0,240
,12900,12951,,0,240
,8060,6467,,0,240
,4504,4504,,0,240
,1218,2000,,0,240
,3054,3066,,2,360
,381,297,,0,240
,1329,7025,,2,360
,11632,155,,0,240
,6340,5542,,2,300
,11011,1312,,0,240
,3822,3478,,0,240
,1347,655,,0,240
,8067,10202,,0,240
,11801,11807,,0,240
,8605,8605,,0,240
,3533,3334,,0,240
,1137,1683,,0,240
,6888,6545,,2,300
,11942,3181,,2,600
,811,13043,,2,300
,1754,1754,,0,240
,12359,12600,,0,240
,5891,6456,,0,240
,3904,3204,,0,240
,1550,1550,,0,240
,545,11403,,2,300
,3769,3204,,0,240
,12212,3242,,2,300
,12691,1633,,2,300
,12916,5042,,0,240
,9179,3943,,0,240
,8056,5844,,2,300
,842,11022,,0,240
,8657,8746,,0,240
,6992,6958,,0,240
,2939,1888,,0,240
,11267,11268,,0,240
,3927,3533,,0,240
,6486,6566,,0,240
,11794,12600,,2,420
,8685,8755,,0,240
,287,860,,0,240
,834,1992,,0,240
,8617,9562,,2,300
,989,4242,,0,240
,8676,8746,,0,240
,11998,11032,,0,240
,12954,12901,,0,240
,7635,7469,,0,240
,10823,12054,,0,240
,3784,10132,,2,300
,4107,4107,,0,240
,545,545,,0,240
,6139,11704,,0,240
,2321,2321,,0,240
,10424,1013,,0,240
,5621,5601,,0,240
,11941,10860,,0,240
,6113,6478,,0,240
,5826,8654,,0,240
,6088,6340,,0,240
14868851,6280,6280,14868949,4,0
,2428,2428,,0,240
,2472,1451,,2,300
,11860,5633,,0,240
,10866,10865,,0,240
,8748,8680,,0,240
,11007,1312,,0,240
,3067,12234,,0,240
,6630,13077,,2,300
,4881,985,,2,480
,892,1301,,0,240
,235,235,,0,240
,5436,11704,,0,240
,11706,10399,,2,360
,11681,10855,,2,300
,1559,2765,,0,240
,690,898,,0,240
,10947,4461,,0,240
,11388,13077,,2,300
,2123,908,,0,240
